Timestamp                       (process)[PID]    
2026-04-24 08:42:33.762956-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763008-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763067-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763113-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763173-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763219-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763277-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763323-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763390-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763443-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763496-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763543-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763599-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763645-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763697-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763741-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763797-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763841-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763898-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763943-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.763997-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764042-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764097-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764142-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764199-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764241-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764289-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764337-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764396-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764438-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764483-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764517-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764561-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764597-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764646-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764684-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764734-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764771-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764819-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764864-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764931-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.764978-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765032-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765075-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765134-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765177-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765234-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765273-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765319-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765358-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765409-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765449-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765498-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765538-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765589-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765628-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765676-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765717-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765763-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765802-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765852-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765892-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765942-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.765981-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766029-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766068-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766117-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766156-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766204-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766243-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766290-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766329-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766377-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766416-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766461-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766506-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766560-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766599-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766648-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766686-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766734-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766774-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766822-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766861-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766909-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766948-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.766996-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767034-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767082-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767120-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767164-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767203-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767251-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767290-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767339-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767378-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767427-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767463-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767541-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767584-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767634-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767673-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.767736-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768097-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768188-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768244-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768299-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768341-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768402-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768445-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768497-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768537-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768593-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768638-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768696-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768736-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768790-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768827-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768883-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768922-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.768989-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769035-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769088-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769132-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769187-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769234-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769305-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769346-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769394-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769434-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769486-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769579-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769646-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769727-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769792-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769874-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.769933-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770002-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770055-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770130-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770187-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770277-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770329-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770413-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770483-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770556-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770619-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770690-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770744-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770822-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770874-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770945-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.770998-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771069-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771114-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771192-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771242-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771313-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771364-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771433-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771486-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771557-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771608-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771681-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771736-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771805-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771862-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.771942-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772001-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772074-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772128-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772204-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772264-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772338-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772403-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772477-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772551-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772631-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772699-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772779-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772838-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772916-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.772983-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773061-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773130-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773207-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773261-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773335-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773388-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773461-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773522-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773595-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773649-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773718-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773771-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773842-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773903-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.773974-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774030-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774104-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774160-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774234-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774290-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774353-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774415-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774496-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774550-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774629-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774685-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774757-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774814-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774885-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.774940-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.775018-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
2026-04-24 08:42:33.775073-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] Unsupported sw composite destination.
